Hitter,Hitter ID,Swing,Pitcher,Pitcher ID,Pitch,Old Result,Diff,Inning,Outs,OBC,Home Score,Away Score,Batter WPA,Pitcher WPA,RBI,Run,Inning ID,Game ID,Session,Batter Team,Pitcher Team,Exact Result,Result at Neutral,Result All Neutral
Bear Thomas,57.0,512.0,Steel Pipe Simpson,80.0,319.0,FO,193,B2,1,1,,,,,0,0,286,30,8,CCF,SCB,,,
Pete Jones,216.0,741.0,Steel Pipe Simpson,80.0,178.0,RGO,437,B2,2,1,,,,,0,0,286,30,8,CCF,SCB,,,
Pretzels Poffenberger,86.0,827.0,Lefty Louis,166.0,209.0,K,382,T3,0,0,,,,,0,0,287,30,8,SCB,CCF,,,
Michael Deemer,243.0,641.0,Lefty Louis,166.0,92.0,LGO,451,T3,1,0,,,,,0,0,287,30,8,SCB,CCF,,,
Autumn Halladay,297.0,,Lefty Louis,166.0,,Auto K,x,T3,2,0,,,,,0,0,287,30,8,SCB,CCF,,,
Zachary Benz,225.0,103.0,Steel Pipe Simpson,80.0,207.0,2B,104,B3,0,0,,,,,0,0,288,30,8,CCF,SCB,,,
Matt Verdin,230.0,634.0,Steel Pipe Simpson,80.0,331.0,K,303,B3,0,2,,,,,0,0,288,30,8,CCF,SCB,,,
Bubba McCali,72.0,467.0,Steel Pipe Simpson,80.0,315.0,FO,152,B3,1,2,,,,,0,0,288,30,8,CCF,SCB,,,
Todd Bonzalez II,169.0,800.0,Steel Pipe Simpson,80.0,488.0,K,312,B3,2,2,,,,,0,0,288,30,8,CCF,SCB,,,
Steel Pipe Simpson,80.0,719.0,Lefty Louis,166.0,732.0,HR,13,T4,0,0,,,,,1,1,289,30,8,SCB,CCF,,,
Buttfart McPoopus,77.0,50.0,Lefty Louis,166.0,273.0,FO,223,T4,0,0,,,,,0,0,289,30,8,SCB,CCF,,,
Trontavious Saddlebags,276.0,573.0,Lefty Louis,166.0,732.0,BB,159,T4,1,0,,,,,0,1,289,30,8,SCB,CCF,,,
Caleb Athen,325.0,309.0,Lefty Louis,166.0,1.0,K,308,T4,1,1,,,,,0,0,289,30,8,SCB,CCF,,,
Jack Marnette,213.0,99.0,Lefty Louis,166.0,300.0,BB,201,T4,2,1,,,,,0,0,289,30,8,SCB,CCF,,,
Boof Boog,437.0,850.0,Lefty Louis,166.0,3.0,1B,153,T4,2,4,,,,,1,0,289,30,8,SCB,CCF,,,
Pretzels Poffenberger,86.0,687.0,Lefty Louis,166.0,30.0,K,343,T4,2,7,,,,,0,0,289,30,8,SCB,CCF,,,
Demondre Bradford,317.0,171.0,Steel Pipe Simpson,80.0,935.0,FO,236,B4,0,0,,,,,0,0,290,30,8,CCF,SCB,,,
iato yalf,463.0,627.0,Steel Pipe Simpson,80.0,942.0,K,315,B4,1,0,,,,,0,0,290,30,8,CCF,SCB,,,
Forrest Saathoff,62.0,777.0,Steel Pipe Simpson,80.0,133.0,K,356,B4,2,0,,,,,0,0,290,30,8,CCF,SCB,,,
Michael Deemer,243.0,212.0,Lefty Louis,166.0,215.0,HR,3,T5,0,0,,,,,1,1,291,30,8,SCB,CCF,,,
Hank Murphy,76.0,675.0,Lefty Louis,166.0,521.0,1B,154,T5,0,0,,,,,0,0,291,30,8,SCB,CCF,,,
Steel Pipe Simpson,80.0,954.0,Lefty Louis,166.0,521.0,DP,433,T5,0,1,,,,,0,0,291,30,8,SCB,CCF,,,
Buttfart McPoopus,77.0,999.0,Lefty Louis,166.0,125.0,1B,126,T5,2,0,,,,,0,0,291,30,8,SCB,CCF,,,
Trontavious Saddlebags,276.0,300.0,Lefty Louis,166.0,888.0,PO,412,T5,2,1,,,,,0,0,291,30,8,SCB,CCF,,,
Bear Thomas,57.0,377.0,Steel Pipe Simpson,80.0,753.0,K,376,B5,0,0,,,,,0,0,292,30,8,CCF,SCB,,,
Pete Jones,216.0,451.0,Steel Pipe Simpson,80.0,123.0,K,328,B5,1,0,,,,,0,0,292,30,8,CCF,SCB,,,
Zachary Benz,225.0,861.0,Steel Pipe Simpson,80.0,245.0,PO,384,B5,2,0,,,,,0,0,292,30,8,CCF,SCB,,,
Caleb Athen,325.0,702.0,Lefty Louis,166.0,531.0,FO,171,T6,0,0,,,,,0,0,293,30,8,SCB,CCF,,,
Jack Marnette,213.0,440.0,Lefty Louis,166.0,800.0,K,360,T6,1,0,,,,,0,0,293,30,8,SCB,CCF,,,
Boof Boog,437.0,915.0,Lefty Louis,166.0,8.0,2B,93,T6,2,0,,,,,0,1,293,30,8,SCB,CCF,,,
Pretzels Poffenberger,86.0,983.0,Lefty Louis,166.0,8.0,HR,25,T6,2,2,,,,,2,1,293,30,8,SCB,CCF,,,
Michael Deemer,243.0,471.0,Lefty Louis,166.0,121.0,PO,350,T6,2,0,,,,,0,0,293,30,8,SCB,CCF,,,
Matt Verdin,230.0,395.0,Steel Pipe Simpson,80.0,622.0,FO,227,B6,0,0,,,,,0,0,294,30,8,CCF,SCB,,,
Bubba McCali,72.0,123.0,Steel Pipe Simpson,80.0,835.0,K,288,B6,1,0,,,,,0,0,294,30,8,CCF,SCB,,,
Todd Bonzalez II,169.0,420.0,Steel Pipe Simpson,80.0,233.0,FO,187,B6,2,0,,,,,0,0,294,30,8,CCF,SCB,,,
Solf J. Kimblee,335.0,359.0,Jeffrey LaVert,189.0,200.0,1B,159,T1,0,0,,,,,0,1,295,31,8,FTP,TZS,,,
C.J. Yantzi,323.0,890.0,Jeffrey LaVert,189.0,744.0,1B,146,T1,0,1,,,,,0,1,295,31,8,FTP,TZS,,,
Charlie Bae Jr.,293.0,750.0,Jeffrey LaVert,189.0,525.0,BB,225,T1,0,4,,,,,0,0,295,31,8,FTP,TZS,,,
Jeff Dingerhitter,298.0,700.0,Jeffrey LaVert,189.0,831.0,2B,131,T1,0,7,,,,,2,0,295,31,8,FTP,TZS,,,
Donked McToad,330.0,873.0,Jeffrey LaVert,189.0,620.0,K,253,T1,0,6,,,,,0,0,295,31,8,FTP,TZS,,,
Jocko Jones,295.0,238.0,Jeffrey LaVert,189.0,710.0,DP,472,T1,1,6,,,,,0,0,295,31,8,FTP,TZS,,,
Teo Jones,137.0,222.0,Tim Spooneybarger,4.0,69.0,1B,153,B1,0,0,,,,,0,0,296,31,8,TZS,FTP,,,
Jimjon Jonjim,272.0,490.0,Tim Spooneybarger,4.0,569.0,1B,79,B1,0,1,,,,,0,0,296,31,8,TZS,FTP,,,
Julio Cesar,53.0,391.0,Tim Spooneybarger,4.0,69.0,FO,322,B1,0,4,,,,,0,0,296,31,8,TZS,FTP,,,
Lloyd Gross,135.0,420.0,Tim Spooneybarger,4.0,69.0,K,351,B1,1,4,,,,,0,0,296,31,8,TZS,FTP,,,
Ziggy Cedar,56.0,12.0,Tim Spooneybarger,4.0,299.0,FO,287,B1,2,4,,,,,0,0,296,31,8,TZS,FTP,,,
Stan Mann,357.0,618.0,Jeffrey LaVert,189.0,40.0,RGO,422,T2,0,0,,,,,0,0,297,31,8,FTP,TZS,,,
Tre Nichols,370.0,222.0,Jeffrey LaVert,189.0,95.0,1B,127,T2,1,0,,,,,0,1,297,31,8,FTP,TZS,,,
Jack Jackie Jackson,354.0,747.0,Jeffrey LaVert,189.0,800.0,HR,53,T2,1,1,,,,,2,1,297,31,8,FTP,TZS,,,
Solf J. Kimblee,335.0,,Jeffrey LaVert,189.0,,Auto K,,T2,1,0,,,,,0,0,297,31,8,FTP,TZS,,,
C.J. Yantzi,323.0,944.0,Jeffrey LaVert,189.0,350.0,K,406,T2,2,0,,,,,0,0,297,31,8,FTP,TZS,,,
King Amazing,,,Tim Spooneybarger,4.0,,Auto K,,B2,0,0,,,,,0,0,298,31,8,TZS,FTP,,,
Mako Bierman,139.0,375.0,Tim Spooneybarger,4.0,905.0,LGO,470,B2,1,0,,,,,0,0,298,31,8,TZS,FTP,,,
Garren Smudge,133.0,405.0,Tim Spooneybarger,4.0,578.0,BB,173,B2,2,0,,,,,0,0,298,31,8,TZS,FTP,,,
Carlos Brownson,132.0,83.0,Tim Spooneybarger,4.0,333.0,FO,250,B2,2,1,,,,,0,0,298,31,8,TZS,FTP,,,
Charlie Bae Jr.,293.0,658.0,Zack Andersen,127.0,131.0,LGO,473,T3,0,0,,,,,0,0,299,31,8,FTP,TZS,,,
Jeff Dingerhitter,298.0,753.0,Zack Andersen,127.0,709.0,3B,44,T3,1,0,,,,,0,1,299,31,8,FTP,TZS,,,
Donked McToad,330.0,,Zack Andersen,127.0,,Auto K,,T3,1,3,,,,,0,0,299,31,8,FTP,TZS,,,
Jocko Jones,295.0,738.0,Zack Andersen,127.0,927.0,BB,189,T3,2,3,,,,,0,1,299,31,8,FTP,TZS,,,
Stan Mann,357.0,346.0,Zack Andersen,127.0,361.0,HR,15,T3,2,5,,,,,3,1,299,31,8,FTP,TZS,,,
Tre Nichols,370.0,312.0,Zack Andersen,127.0,609.0,FO,297,T3,2,0,,,,,0,0,299,31,8,FTP,TZS,,,
Teo Jones,137.0,999.0,Tim Spooneybarger,4.0,69.0,2B,70,B3,0,0,,,,,0,1,300,31,8,TZS,FTP,,,
Jimjon Jonjim,272.0,842.0,Tim Spooneybarger,4.0,738.0,1B,104,B3,0,2,,,,,0,0,300,31,8,TZS,FTP,,,
Julio Cesar,53.0,320.0,Tim Spooneybarger,4.0,842.0,LGO,478,B3,0,5,,,,,0,0,300,31,8,TZS,FTP,,,
Lloyd Gross,135.0,69.0,Tim Spooneybarger,4.0,609.0,LGO,460,B3,1,0,,,,,0,0,300,31,8,TZS,FTP,,,
Jack Jackie Jackson,354.0,,Zack Andersen,127.0,,Auto K,,B3,2,0,,,,,0,0,300,31,8,FTP,TZS,,,
Jackson Takegi,302.0,420.0,Dominus Nominus,278.0,828.0,PO,408,T4,0,0,,,,,0,0,301,31,8,FTP,TZS,,,
C.J. Yantzi,323.0,344.0,Dominus Nominus,278.0,1.0,K,343,T4,1,0,,,,,0,0,301,31,8,FTP,TZS,,,
Ziggy Cedar,56.0,12.0,Tim Spooneybarger,4.0,278.0,FO,266,T4,2,0,,,,,0,0,301,31,8,TZS,FTP,,,
King Amazing,,,Tim Spooneybarger,4.0,,Auto K,,B4,0,0,,,,,0,0,302,31,8,TZS,FTP,,,
Mako Bierman,139.0,385.0,Tim Spooneybarger,4.0,522.0,1B,137,B4,1,0,,,,,0,0,302,31,8,TZS,FTP,,,
Garren Smudge,133.0,904.0,Tim Spooneybarger,4.0,420.0,LGO,484,B4,1,1,,,,,0,0,302,31,8,TZS,FTP,,,
Charlie Bae Jr.,293.0,413.0,Dominus Nominus,278.0,111.0,FO,302,B4,2,0,,,,,0,0,302,31,8,FTP,TZS,,,
Jeff Dingerhitter,298.0,692.0,Dominus Nominus,278.0,888.0,FO,196,T5,0,0,,,,,0,0,303,31,8,FTP,TZS,,,
Donked McToad,330.0,929.0,Dominus Nominus,278.0,692.0,K,237,T5,1,0,,,,,0,0,303,31,8,FTP,TZS,,,
Carlos Brownson,132.0,765.0,Tim Spooneybarger,4.0,389.0,K,376,T5,2,0,,,,,0,0,303,31,8,TZS,FTP,,,
Teo Jones,137.0,79.0,Tim Spooneybarger,4.0,765.0,FO,314,B5,0,0,,,,,0,0,304,31,8,TZS,FTP,,,
Jimjon Jonjim,272.0,79.0,Tim Spooneybarger,4.0,579.0,LGO,500,B5,1,0,,,,,0,0,304,31,8,TZS,FTP,,,
Jocko Jones,295.0,69.0,Dominus Nominus,278.0,920.0,1B,149,B5,2,0,,,,,0,1,304,31,8,FTP,TZS,,,
Stan Mann,357.0,734.0,Dominus Nominus,278.0,569.0,BB,165,B5,2,1,,,,,0,0,304,31,8,FTP,TZS,,,
Tre Nichols,370.0,737.0,Dominus Nominus,278.0,569.0,1B,168,B5,2,4,,,,,0,0,304,31,8,FTP,TZS,,,
Jack Jackie Jackson,354.0,64.0,Dominus Nominus,278.0,237.0,Sac,173,B5,2,7,,,,,1,0,304,31,8,FTP,TZS,,,
Jackson Takegi,302.0,666.0,Haydn Werfer,392.0,510.0,1B,156,T6,0,4,,,,,0,0,305,31,8,FTP,TZS,,,
C.J. Yantzi,323.0,803.0,Haydn Werfer,392.0,347.0,RGO,456,T6,0,7,,,,,0,0,305,31,8,FTP,TZS,,,
Julio Cesar,53.0,657.0,Tim Spooneybarger,4.0,569.0,2B,88,T6,1,0,,,,,0,1,305,31,8,TZS,FTP,,,
Lloyd Gross,135.0,420.0,Tim Spooneybarger,4.0,372.0,2B,48,T6,1,2,,,,,1,0,305,31,8,TZS,FTP,,,
Ziggy Cedar,56.0,12.0,Tim Spooneybarger,4.0,858.0,BB,154,T6,1,2,,,,,0,0,305,31,8,TZS,FTP,,,
Haydn Werfer,392.0,619.0,Tim Spooneybarger,4.0,250.0,K,369,T6,1,4,,,,,0,0,305,31,8,TZS,FTP,,,
Mako Bierman,139.0,936.0,Charlie Bae Jr.,293.0,290.0,PO,354,T6,2,4,,,,,0,0,305,31,8,TZS,FTP,,,
Garren Smudge,133.0,2.0,Charlie Bae Jr.,293.0,768.0,K,234,B6,0,4,,,,,0,0,306,31,8,TZS,FTP,,,
Alexander Hamilton,347.0,440.0,Kris Jaxon,152.0,41.0,K,39,T1,0,0,,,,,0,0,307,32,8,BAY,BER,,,
Hes Nahstee,443.0,,Kris Jaxon,152.0,,Auto K,,T1,1,0,,,,,0,0,307,32,8,BAY,BER,,,
Overdi Fenz,461.0,223.0,Kris Jaxon,152.0,701.0,RGO,478,T1,2,0,,,,,0,0,307,32,8,BAY,BER,,,
Meerkat Timmons,147.0,645.0,Cal Lidous,227.0,892.0,FO,247,B1,0,0,,,,,0,0,308,32,8,BER,BAY,,,
Nikki Falke,155.0,333.0,Cal Lidous,227.0,223.0,1B,110,B1,1,0,,,,,0,1,308,32,8,BER,BAY,,,
Zum Boehner,160.0,425.0,Cal Lidous,227.0,645.0,FO,220,B1,1,1,,,,,0,0,308,32,8,BER,BAY,,,
Chipper Dipper,148.0,376.0,Cal Lidous,227.0,426.0,HR,50,B1,2,1,,,,,2,1,308,32,8,BER,BAY,,,
Grigury Polinko,452.0,123.0,Cal Lidous,227.0,158.0,HR,35,B1,2,0,,,,,1,1,308,32,8,BER,BAY,,,
Stephen Seconds,123.0,,Cal Lidous,227.0,,Auto K,,B1,2,0,,,,,0,0,308,32,8,BER,BAY,,,
Lightning Balls,350.0,678.0,Kris Jaxon,152.0,8.0,K,330,T2,0,0,,,,,0,0,309,32,8,BAY,BER,,,
Moose McCracken,308.0,777.0,Kris Jaxon,152.0,873.0,1B,96,T2,1,0,,,,,0,1,309,32,8,BAY,BER,,,
Lane Drew,190.0,1.0,Kris Jaxon,152.0,225.0,FO,224,T2,1,1,,,,,0,0,309,32,8,BAY,BER,,,
Heinrich Frosch,343.0,891.0,Kris Jaxon,152.0,704.0,BB,187,T2,2,1,,,,,0,0,309,32,8,BAY,BER,,,
Sunshine Pardue,315.0,414.0,Kris Jaxon,152.0,504.0,1B,90,T2,2,4,,,,,1,0,309,32,8,BAY,BER,,,
Emma Twatson,344.0,717.0,Kris Jaxon,152.0,225.0,LGO,492,T2,2,7,,,,,0,0,309,32,8,BAY,BER,,,
Jordan Peppers,18.0,569.0,Cal Lidous,227.0,908.0,K,339,B2,0,0,,,,,0,0,310,32,8,BER,BAY,,,
Owen Thirlwell,156.0,295.0,Cal Lidous,227.0,64.0,FO,231,B2,1,0,,,,,0,0,310,32,8,BER,BAY,,,
Triston Uzumaki,125.0,,Cal Lidous,227.0,,Auto K,x,B2,2,0,,,,,0,0,310,32,8,BER,BAY,,,
Alexander Hamilton,347.0,68.0,Kris Jaxon,152.0,736.0,K,332,T3,0,0,,,,,0,0,311,32,8,BAY,BER,,,
Foxx Dashington,306.0,485.0,Kris Jaxon,152.0,926.0,RGO,441,T3,1,0,,,,,0,0,311,32,8,BAY,BER,,,
Overdi Fenz,461.0,310.0,Kris Jaxon,152.0,547.0,FO,237,T3,2,0,,,,,0,0,311,32,8,BAY,BER,,,
Meerkat Timmons,147.0,500.0,Cal Lidous,227.0,4.0,LGO,496,B3,0,0,,,,,0,0,312,32,8,BER,BAY,,,
Nikki Falke,155.0,400.0,Cal Lidous,227.0,4.0,PO,396,B3,1,0,,,,,0,0,312,32,8,BER,BAY,,,
Zum Boehner,160.0,434.0,Cal Lidous,227.0,180.0,FO,254,B3,2,0,,,,,0,0,312,32,8,BER,BAY,,,
Lightning Balls,350.0,811.0,Kris Jaxon,152.0,7.0,BB,196,T4,0,0,,,,,0,1,313,32,8,BAY,BER,,,
Moose McCracken,308.0,645.0,Kris Jaxon,152.0,819.0,1B,174,T4,0,1,,,,,0,1,313,32,8,BAY,BER,,,
Lane Drew,190.0,501.0,Kris Jaxon,152.0,632.0,BB,131,T4,0,4,,,,,0,1,313,32,8,BAY,BER,,,
Heinrich Frosch,343.0,216.0,Kris Jaxon,152.0,9.0,Sac,207,T4,0,7,,,,,1,0,313,32,8,BAY,BER,,,
Sunshine Pardue,315.0,219.0,Kris Jaxon,152.0,220.0,HR,1,T4,1,4,,,,,3,1,313,32,8,BAY,BER,,,
Emma Twatson,344.0,69.0,Kris Jaxon,152.0,822.0,FO,247,T4,1,0,,,,,0,0,313,32,8,BAY,BER,,,
Alexander Hamilton,347.0,67.0,Kris Jaxon,152.0,372.0,K,305,T4,2,0,,,,,0,0,313,32,8,BAY,BER,,,
Chipper Dipper,148.0,521.0,Cal Lidous,227.0,826.0,RGO,302,B4,0,0,,,,,0,0,314,32,8,BER,BAY,,,
Grigury Polinko,452.0,230.0,Cal Lidous,227.0,999.0,FO,231,B4,1,0,,,,,0,0,314,32,8,BER,BAY,,,
Stephen Seconds,123.0,377.0,Cal Lidous,227.0,872.0,LGO,495,B4,2,0,,,,,0,0,314,32,8,BER,BAY,,,
Foxx Dashington,306.0,485.0,Kris Jaxon,152.0,604.0,1B,119,T5,0,0,,,,,0,0,315,32,8,BAY,BER,,,
Overdi Fenz,461.0,999.0,Kris Jaxon,152.0,259.0,FO,260,T5,0,1,,,,,0,0,315,32,8,BAY,BER,,,
Lightning Balls,350.0,539.0,Kris Jaxon,152.0,823.0,FO,284,T5,1,1,,,,,0,0,315,32,8,BAY,BER,,,
Moose McCracken,308.0,978.0,Kris Jaxon,152.0,587.0,K,391,T5,2,1,,,,,0,0,315,32,8,BAY,BER,,,
Jordan Peppers,18.0,807.0,Cal Lidous,227.0,636.0,BB,171,B5,0,0,,,,,0,0,316,32,8,BER,BAY,,,
Owen Thirlwell,156.0,989.0,Cal Lidous,227.0,152.0,BB,163,B5,0,1,,,,,0,0,316,32,8,BER,BAY,,,
Triston Uzumaki,125.0,748.0,Cal Lidous,227.0,575.0,FO,173,B5,0,4,,,,,0,0,316,32,8,BER,BAY,,,
Meerkat Timmons,147.0,135.0,Cal Lidous,227.0,682.0,DP,453,B5,1,4,,,,,0,0,316,32,8,BER,BAY,,,
Lane Drew,190.0,,Kris Jaxon,152.0,,Auto K,x,T6,0,0,,,,,0,0,317,32,8,BAY,BER,,,
Heinrich Frosch,343.0,750.0,Kris Jaxon,152.0,318.0,RGO,432,T6,1,0,,,,,0,0,317,32,8,BAY,BER,,,
Sunshine Pardue,315.0,893.0,Kris Jaxon,152.0,337.0,PO,444,T6,2,0,,,,,0,0,317,32,8,BAY,BER,,,
Nikki Falke,155.0,214.0,Cal Lidous,227.0,78.0,1B,136,B6,0,0,,,,,0,1,318,32,8,BER,BAY,,,
Zum Boehner,160.0,410.0,Cal Lidous,227.0,413.0,HR,3,B6,0,1,,,,,2,1,318,32,8,BER,BAY,,,
Chipper Dipper,148.0,69.0,Demetrios Ooga,180.0,576.0,LGO,493,B6,0,0,,,,,0,0,318,32,8,BER,BAY,,,
Grigury Polinko,452.0,420.0,Demetrios Ooga,180.0,807.0,PO,387,B6,1,0,,,,,0,0,318,32,8,BER,BAY,,,
Stephen Seconds,123.0,980.0,Demetrios Ooga,180.0,807.0,BB,173,B6,2,0,,,,,0,0,318,32,8,BER,BAY,,,
Jordan Peppers,18.0,704.0,Demetrios Ooga,180.0,214.0,LGO,490,B6,2,1,,,,,0,0,318,32,8,BER,BAY,,,
Erin Pickles,68.0,245.0,Tim Spooneybarger,4.0,278.0,3B,33,T1,0,0,,,,,0,1,319,33,9,CCF,LAN,,,
Doob Tuber,240.0,940.0,Tim Spooneybarger,4.0,245.0,K,305,T1,0,3,,,,,0,0,319,33,9,CCF,LAN,,,
Pike Miazza,221.0,300.0,Tim Spooneybarger,4.0,405.0,1B,105,T1,1,3,,,,,1,0,319,33,9,CCF,LAN,,,
iato yalf,463.0,358.0,Tim Spooneybarger,4.0,500.0,BB,142,T1,1,1,,,,,0,0,319,33,9,CCF,LAN,,,
Trey Rangers,224.0,964.0,Tim Spooneybarger,4.0,707.0,FO,257,T1,1,4,,,,,0,0,319,33,9,CCF,LAN,,,
Chad Berry,172.0,330.0,Tim Spooneybarger,4.0,699.0,K,369,T1,2,4,,,,,0,0,319,33,9,CCF,LAN,,,
Thomas Nova,1.0,1.0,Nick Tit,59.0,420.0,RGO,419,B1,0,0,,,,,0,0,320,33,9,LAN,CCF,,,
Odin Luka,9.0,899.0,Nick Tit,59.0,787.0,BB,112,B1,1,0,,,,,0,0,320,33,9,LAN,CCF,,,
Doug Quail,388.0,333.0,Nick Tit,59.0,700.0,DP,367,B1,1,1,,,,,0,0,320,33,9,LAN,CCF,,,
Bear Thomas,57.0,900.0,Tim Spooneybarger,4.0,158.0,FO,258,T2,0,0,,,,,0,0,321,33,9,CCF,LAN,,,
Aych Imtiyaz,170.0,12.0,Tim Spooneybarger,4.0,258.0,FO,246,T2,1,0,,,,,0,0,321,33,9,CCF,LAN,,,
Federal Credit Union Boi,173.0,611.0,Tim Spooneybarger,4.0,701.0,2B,90,T2,2,0,,,,,0,0,321,33,9,CCF,LAN,,,
Erin Pickles,68.0,775.0,Tim Spooneybarger,4.0,500.0,FO,275,T2,2,2,,,,,0,0,321,33,9,CCF,LAN,,,
Master Cashier,93.0,1000.0,Nick Tit,59.0,111.0,1B,111,B2,0,0,,,,,0,0,322,33,9,LAN,CCF,,,
Emmett Michael,10.0,321.0,Nick Tit,59.0,777.0,DP,456,B2,0,1,,,,,0,0,322,33,9,LAN,CCF,,,
Mason Spurs,103.0,500.0,Nick Tit,59.0,950.0,LGO,450,B2,2,0,,,,,0,0,322,33,9,LAN,CCF,,,
Doob Tuber,240.0,536.0,Tim Spooneybarger,4.0,1.0,LGO,465,T3,0,0,,,,,0,0,323,33,9,CCF,LAN,,,
Pike Miazza,221.0,275.0,Tim Spooneybarger,4.0,707.0,RGO,432,T3,1,0,,,,,0,0,323,33,9,CCF,LAN,,,
iato yalf,463.0,808.0,Tim Spooneybarger,4.0,690.0,BB,118,T3,2,0,,,,,0,0,323,33,9,CCF,LAN,,,
iato yalf,463.0,299.0,Tim Spooneybarger,4.0,690.0,CS,391,T3,2,1,,,,,0,0,323,33,9,CCF,LAN,,,
Dick Woolridge,92.0,63.0,Nick Tit,59.0,900.0,BB,163,B3,0,0,,,,,0,1,324,33,9,LAN,CCF,,,
Spitz McGregor III,383.0,123.0,Nick Tit,59.0,800.0,K,323,B3,0,1,,,,,0,0,324,33,9,LAN,CCF,,,
Will Power,8.0,145.0,Nick Tit,59.0,333.0,BB,188,B3,1,1,,,,,0,1,324,33,9,LAN,CCF,,,
Thomas Nova,1.0,501.0,Nick Tit,59.0,555.0,2B,54,B3,1,4,,,,,1,0,324,33,9,LAN,CCF,,,
Odin Luka,9.0,333.0,Nick Tit,59.0,888.0,RGO,445,B3,1,6,,,,,1,0,324,33,9,LAN,CCF,,,
Doug Quail,388.0,777.0,Nick Tit,59.0,111.0,RGO,334,B3,2,3,,,,,0,0,324,33,9,LAN,CCF,,,
Trey Rangers,224.0,243.0,Tim Spooneybarger,4.0,888.0,K,355,T4,0,0,,,,,0,0,325,33,9,CCF,LAN,,,
Chad Berry,172.0,780.0,Tim Spooneybarger,4.0,999.0,BB,219,T4,1,0,,,,,0,1,325,33,9,CCF,LAN,,,
Bear Thomas,57.0,555.0,Tim Spooneybarger,4.0,458.0,1B,97,T4,1,1,,,,,0,1,325,33,9,CCF,LAN,,,
Aych Imtiyaz,170.0,220.0,Tim Spooneybarger,4.0,69.0,1B,151,T4,1,4,,,,,0,1,325,33,9,CCF,LAN,,,
Federal Credit Union Boi,173.0,520.0,Tim Spooneybarger,4.0,569.0,3B,49,T4,1,7,,,,,3,1,325,33,9,CCF,LAN,,,
Erin Pickles,68.0,550.0,Tim Spooneybarger,4.0,69.0,LGO,481,T4,1,3,,,,,1,0,325,33,9,CCF,LAN,,,
Doob Tuber,240.0,409.0,Tim Spooneybarger,4.0,666.0,K,257,T4,2,0,,,,,0,0,325,33,9,CCF,LAN,,,
Master Cashier,93.0,500.0,Nick Tit,59.0,500.0,HR,0,B4,0,0,,,,,1,1,326,33,9,LAN,CCF,,,
Emmett Michael,10.0,911.0,Nick Tit,59.0,877.0,2B,34,B4,0,0,,,,,0,1,326,33,9,LAN,CCF,,,
Mason Spurs,103.0,122.0,Nick Tit,59.0,666.0,LGO,456,B4,0,2,,,,,0,0,326,33,9,LAN,CCF,,,
Dick Woolridge,92.0,175.0,Nick Tit,59.0,455.0,FO,280,B4,1,2,,,,,0,0,326,33,9,LAN,CCF,,,
Spitz McGregor III,383.0,753.0,Nick Tit,59.0,800.0,2B,47,B4,2,2,,,,,1,0,326,33,9,LAN,CCF,,,
Will Power,8.0,360.0,Nick Tit,59.0,1000.0,K,360,B4,2,2,,,,,0,0,326,33,9,LAN,CCF,,,
Pike Miazza,221.0,666.0,Tim Spooneybarger,4.0,632.0,HR,34,T5,0,0,,,,,1,1,327,33,9,CCF,LAN,,,
iato yalf,463.0,8.0,Tim Spooneybarger,4.0,69.0,2B,61,T5,0,0,,,,,0,1,327,33,9,CCF,LAN,,,
Trey Rangers,224.0,266.0,Tim Spooneybarger,4.0,30.0,FO,236,T5,0,2,,,,,0,0,327,33,9,CCF,LAN,,,
Chad Berry,172.0,300.0,Tim Spooneybarger,4.0,420.0,1B,120,T5,1,2,,,,,0,1,327,33,9,CCF,LAN,,,
Thomas Beowulf,218.0,393.0,Tim Spooneybarger,4.0,911.0,PO,482,T5,1,5,,,,,0,0,327,33,9,CCF,LAN,,,
Aych Imtiyaz,170.0,824.0,Tim Spooneybarger,4.0,1.0,1B,177,T5,2,5,,,,,2,1,327,33,9,CCF,LAN,,,
Federal Credit Union Boi,173.0,69.0,Tim Spooneybarger,4.0,2.0,2B,67,T5,2,4,,,,,1,0,327,33,9,CCF,LAN,,,
Erin Pickles,68.0,240.0,Tim Spooneybarger,4.0,500.0,FO,260,T5,2,6,,,,,0,0,327,33,9,CCF,LAN,,,
Thomas Nova,1.0,816.0,Nick Tit,59.0,1000.0,BB,184,B5,0,0,,,,,0,0,328,33,9,LAN,CCF,,,
Odin Luka,9.0,434.0,Nick Tit,59.0,200.0,FO,234,B5,0,1,,,,,0,0,328,33,9,LAN,CCF,,,
Doug Quail,388.0,750.0,Nick Tit,59.0,555.0,FO,195,B5,1,1,,,,,0,0,328,33,9,LAN,CCF,,,
Master Cashier,93.0,639.0,Nick Tit,59.0,899.0,FO,260,B5,2,1,,,,,0,0,328,33,9,LAN,CCF,,,
Doob Tuber,240.0,339.0,Tim Spooneybarger,4.0,69.0,K,270,T6,0,0,,,,,0,0,329,33,9,CCF,LAN,,,
Pike Miazza,221.0,25.0,Tim Spooneybarger,4.0,850.0,BB,175,T6,1,0,,,,,0,1,329,33,9,CCF,LAN,,,
iato yalf,463.0,421.0,Tim Spooneybarger,4.0,850.0,K,429,T6,1,1,,,,,0,0,329,33,9,CCF,LAN,,,
Trey Rangers,224.0,552.0,Tim Spooneybarger,4.0,602.0,2B,50,T6,2,1,,,,,1,0,329,33,9,CCF,LAN,,,
