ID,Season,Display Season,Team,Franchise,HR,3B,2B,1B,BB,IBB,FO,SO,Auto K,PO,RGO,LGO,LO,SF,SH,GO,GIDP,GITP,SB 2B,SB 3B,SB Home,CS 2B,CS 3B,CS Home,SB,CS,1RHR,2RHR,3RHR,4RHR,H_RISP,AB_RISP,H,PA,AB,TB,TB+,G_list,G,R,RBI,Total Diff,Total Plays,RE24,WPA,WAR,0 Diffs,500 Diffs,Last Team,Last Session,nH,nTB,nBB,nFO,nSH,nPA,nAB,SF value,nSF,lgnH,lgnBB,lgnPA,lgnAB,lgnTB,lgnOBP,lgnSLG,BA,BARISP,OBP,SLG,OPS,ISO,BABIP,SB%,HR%,K%,BB%,GB%,FB%,GB/FB,nOBP,nSLG,Avg Diff,Name,Batting Type,Pitching Type,Handedness,Position,OPS+
272,5,S5,OAK,OAK,1,0,3,0,0,0,3,1,0,0,2,3,0,0,0,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,5.0,4,13,13,10,10,"{5009, 5002, 5011, 5007}",4,2,5,3416.0,13,-1.3801174734866728,-0.1598,-0.092242441270973,0,0,OAK,4,4,9,0,3,0,13,12.802083333333334,0.0659722222222222,0.1979166666666666,135,51,558,499.875,269,0.3333333333333333,0.5381345336334084,0.3076923076923077,0.4,0.3076923076923077,0.7692307692307693,1.076923076923077,0.4615384615384615,0.2727272727272727,,0.0769230769230769,0.0769230769230769,0.0,0.625,0.375,1.6666666666666667,0.3076923076923077,0.7030105777054515,262.7692307692308,Queue Jay,WC,,Left,1B,122.94613562758548
272,6,S6,PHI,PHI,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,0,3,3,0,0,{6005},1,0,0,925.0,3,-1.3607142857142858,-0.0658,-0.126161866005616,0,0,PHI,2,0,0,0,1,0,3,2.916387959866221,0.0836120401337792,0.0836120401337792,156,54,580,518.8929765886287,305,0.3620689655172414,0.5877898020612444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,308.3333333333333,Queue Jay,WC,,Left,1B,-100.0
272,8,S8,OAK,OAK,0,0,0,1,1,0,1,1,0,0,1,2,0,1,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.0,4.0,1,7,5,1,3,"{8011, 8007}",2,2,1,2416.0,8,-0.4037815126050421,-0.0643,-0.0002571189949315,0,0,OAK,4,1,1,0,2,0,7,6.831960461285008,0.0840197693574958,0.1680395387149917,170,43,572,519.1779242174629,326,0.3723776223776224,0.627915758343091,0.2,0.25,0.2857142857142857,0.2,0.4857142857142857,0.0,0.2,1.0,0.0,0.1428571428571428,0.1428571428571428,0.75,0.25,3.0,0.1428571428571428,0.1463708705088015,302.0,Queue Jay,WC,,Left,1B,-38.32589517626332
273,1,S1,OAK,OAK,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,0,3,3,0,0,{1001},1,0,0,773.0,3,0.1666666666666666,-0.2045,0.0270921985815602,0,0,OAK,1,0,0,0,2,0,3,2.9148936170212765,0.0425531914893617,0.0851063829787234,12,4,47,42.53191489361702,22,0.3404255319148936,0.5172586293146574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,257.6666666666667,Max Wasson,BC,,Right,2B,-100.0
275,7,S7,CWS,CWS,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1,2,2,4,4,{7003},1,1,2,487.0,2,1.6282323526389697,0.0660999999999999,0.1702768330793965,0,0,CWS,1,1,4,0,0,0,2,2.0,0.0695364238410596,0.0,141,60,580,514.9238410596026,288,0.346551724137931,0.5593060119480152,0.5,,0.5,2.0,2.5,1.5,0.0,,0.5,0.0,0.0,1.0,0.0,inf,0.5,2.0,243.5,Richard Northstar,WC,TD-S,Right,PH,401.8646077010093
278,2,S2,TB,TBR,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,4,4,0,0,"{2003, 2006}",2,0,0,1208.0,4,-0.7400227767874827,-0.1427,-0.0579521209389363,0,0,TBR,2,0,0,0,1,0,4,3.968390804597701,0.0316091954022988,0.0316091954022988,79,33,342,305.9454022988506,145,0.327485380116959,0.4739407714921714,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.0,0.5,0.5,1.0,0.0,0.0,302.0,Dominus Nominus,BN,,Right,LF,-100.0
278,4,S4,BOS,BOS,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3,2,0,1,{4004},1,0,0,890.0,3,-1.008791208791209,-0.0698,-0.0878188193715832,0,0,BOS,1,0,0,1,1,0,3,1.9317803660565724,0.0682196339434276,0.0682196339434276,154,52,583,524.5424292845258,324,0.353344768439108,0.6176812053925456,0.0,,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,,0.0,0.0,0.3333333333333333,0.5,0.5,1.0,0.3333333333333333,0.0,296.6666666666667,Dominus Nominus,SM,,Right,LF,-5.663430420711979
278,6,S6,PHI,PHI,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,3,2,2,3,{6005},1,0,0,380.0,3,0.5653337890179996,0.0808,0.0664429414676125,0,0,PHI,2,1,2,1,1,0,3,1.9163879598662208,0.0836120401337792,0.0836120401337792,156,54,580,518.8929765886287,305,0.3620689655172414,0.5877898020612444,0.5,,0.6666666666666666,1.0,1.6666666666666663,0.5,0.5,,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.6666666666666666,1.043630017452007,126.66666666666669,Dominus Nominus,1B,,Right,LF,261.67855337712
278,7,S7,PHI,PHI,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,3,3,1,1,{7001},1,0,0,726.0,3,-0.091798767152492,-0.0025,0.0020005200080001,0,0,PHI,1,1,1,0,1,0,3,2.9304635761589406,0.0695364238410596,0.0695364238410596,141,60,580,514.9238410596026,288,0.346551724137931,0.5593060119480152,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,,0.0,0.0,0.0,0.5,0.5,1.0,0.3333333333333333,0.3412429378531073,242.0,Dominus Nominus,1B,,Right,LF,57.19758668990265
278,9,S9,BAL,BAL,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.0,2,4,4,2,2,"{9011, 9007}",2,0,0,1007.0,5,0.5109786597601189,-0.0231,0.0695645110913434,0,0,BAL,4,2,2,0,2,0,4,3.925531914893617,0.0372340425531914,0.0744680851063829,137,51,539,485.0212765957447,254,0.3487940630797773,0.5236883663800667,0.5,0.0,0.5,0.5,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5094850948509485,201.4,Dominus Nominus,1B,BS-B,Right,LF,140.63890284990973
278,10,S10,BAL,BAL,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,4,3,2,3,"{10250, 10245}",2,0,0,522.0,4,0.3426201372997713,0.0302999999999999,0.0480387748722624,0,0,BAL,3,1,2,0,3,0,4,3.858143607705779,0.0472854640980735,0.1418563922942206,117,5,541,529.5218914185639,233,0.2255083179297597,0.4400195795036993,0.3333333333333333,,0.5,0.6666666666666666,1.1666666666666663,0.3333333333333333,0.3333333333333333,,0.0,0.0,0.25,0.0,1.0,0.0,0.25,0.5183840217884703,130.5,Dominus Nominus,1B,,Right,LF,128.66996376285203
285,2,S2,PHI,PHI,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2,3,3,2,2,{2001},1,1,0,569.0,3,-0.2476268285091814,0.0411,-0.0127250652960592,0,0,PHI,1,2,2,0,0,0,3,3.0,0.0316091954022988,0.0,79,33,342,305.9454022988506,145,0.327485380116959,0.4739407714921714,0.6666666666666666,,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.0,0.6666666666666666,,0.0,0.0,0.0,0.0,0.0,,0.6666666666666666,0.6666666666666666,189.66666666666663,Joel Embiid,BC,BF-B,Left,P,244.23598135250927
287,1,S1,PHI,PHI,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0,2,2,0,0,{1001},1,0,0,771.0,2,-0.1666666666666666,-0.0553,-0.0097163120567375,0,0,PHI,1,0,0,0,0,0,2,2.0,0.0425531914893617,0.0,12,4,47,42.53191489361702,22,0.3404255319148936,0.5172586293146574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.0,1.0,0.0,inf,0.0,0.0,385.5,KC Bats,BN,,Right,C,-100.0
287,2,S2,PHI,PHI,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,1,1,2,2,{2005},1,0,0,41.0,1,0.6022727272727273,0.0579,0.0642398119122257,0,0,PHI,2,1,2,0,0,0,1,1.0,0.0316091954022988,0.0,79,33,342,305.9454022988506,145,0.327485380116959,0.4739407714921714,1.0,,1.0,2.0,3.0,1.0,1.0,,0.0,0.0,0.0,,,,1.0,2.0,41.0,KC Bats,BN,,Right,C,627.350801200385
287,6,S6,PHI,PHI,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,0,3,2,0,1,{6005},1,0,0,649.0,3,-0.0013366750208855,-0.0533999999999999,0.009775895063724,0,0,PHI,2,0,0,1,1,0,3,1.9163879598662208,0.0836120401337792,0.0836120401337792,156,54,580,518.8929765886287,305,0.3620689655172414,0.5877898020612444,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,0.3333333333333333,0.0,216.3333333333333,KC Bats,BP,,Right,C,-7.936507936507942
287,10,S10,PHI,PHI,0,0,1,1,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.0,1.0,2,6,4,3,5,"{10251, 10249, 10243}",3,1,2,1638.0,7,0.1957671384388476,-0.054,0.043686045842884,0,0,PHI,4,2,3,0,2,0,6,5.9054290718038525,0.0472854640980735,0.0945709281961471,117,5,541,529.5218914185639,233,0.2255083179297597,0.4400195795036993,0.5,1.0,0.6666666666666666,0.75,1.4166666666666663,0.25,0.6666666666666666,0.0,0.0,0.1666666666666666,0.3333333333333333,1.0,0.0,inf,0.3333333333333333,0.5080071174377224,234.0,Tasker Morris,BN,,Right,2B,163.2652332638849
287,11,S11,PHI,PHI,0,0,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.0,2,5,5,3,3,"{11248, 11251}",2,1,0,1506.0,6,-1.307640169606406,-0.0738,-0.0982625608555892,0,0,PHI,4,2,3,0,0,0,5,5.0,0.0545774647887323,0.0,160,2,554,544.669014084507,350,0.2924187725631769,0.6425920897818808,0.4,0.0,0.4,0.6,1.0,0.1999999999999999,0.6666666666666666,0.0,0.0,0.4,0.0,0.0,0.0,,0.4,0.6,251.0,Tasker Morris,BN,,Right,SS,130.1619544427056
288,2,S2,PHI,PHI,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,2.0,1,6,5,4,5,"{2001, 2007}",2,1,1,1166.0,6,0.2692307692307693,0.0012,0.0509983120327947,0,0,PHI,3,1,4,1,3,0,6,4.905172413793103,0.0316091954022988,0.0948275862068965,79,33,342,305.9454022988506,145,0.327485380116959,0.4739407714921714,0.2,0.0,0.3333333333333333,0.8,1.1333333333333333,0.6000000000000001,0.0,,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,1.0,0.0,0.3333333333333333,0.8154657293497364,194.3333333333333,Willie Dustice,BP,,Left,C,173.84639747663203
289,2,S2,TB,TBR,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,1,0,0,{2006},1,0,0,198.0,1,-0.0321350762527233,-0.0319,0.0007990315596806,0,0,TBR,2,0,0,0,1,0,1,0.9683908045977012,0.0316091954022988,0.0316091954022988,79,33,342,305.9454022988506,145,0.327485380116959,0.4739407714921714,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,198.0,Conor Sexton,BN,,Left,1B,-100.0
289,7,S7,PHI,PHI,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3,3,0,0,{7001},1,0,0,1204.0,3,-0.8770764119601328,-0.0604,-0.0765272444727639,0,0,PHI,1,0,0,0,0,0,3,3.0,0.0695364238410596,0.0,141,60,580,514.9238410596026,288,0.346551724137931,0.5593060119480152,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.3333333333333333,0.0,1.0,0.0,inf,0.0,0.0,401.3333333333333,Conor Sexton,BP,,Left,1B,-100.0
290,1,S1,PHI,PHI,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0,2,2,0,0,{1001},1,0,0,479.0,2,-0.5555555555555556,-0.0617,-0.0486052009456264,0,0,PHI,1,0,0,0,1,0,2,1.9574468085106385,0.0425531914893617,0.0425531914893617,12,4,47,42.53191489361702,22,0.3404255319148936,0.5172586293146574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,239.5,Miguel Snow,BP,,Right,3B,-100.0
290,2,S2,PHI,PHI,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0,7,7,0,0,"{2001, 2005, 2007}",3,0,0,2514.0,7,-2.060706504824152,-0.207,-0.1779828761877443,0,0,PHI,3,0,0,0,0,0,7,7.0,0.0316091954022988,0.0,79,33,342,305.9454022988506,145,0.327485380116959,0.4739407714921714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.5714285714285714,0.0,1.0,0.0,inf,0.0,0.0,359.1428571428572,Miguel Snow,BP,,Right,3B,-100.0
290,6,S6,PHI,PHI,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,1,2,2,1,1,{6005},1,0,1,430.0,2,-0.7376984126984125,0.0024999999999999,-0.0671634662259662,0,0,PHI,2,1,1,0,0,0,2,2.0,0.0836120401337792,0.0,156,54,580,518.8929765886287,305,0.3620689655172414,0.5877898020612444,0.5,0.0,0.5,0.5,1.0,0.0,0.5,,0.0,0.0,0.0,1.0,0.0,inf,0.5,0.5,215.0,Miguel Snow,MH,,Right,1B,123.1596604868166
290,7,S7,PHI,PHI,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,2,2,2,2,{7001},1,0,1,258.0,2,0.5017538836110587,0.0098,0.0576289861766054,0,0,PHI,1,1,2,0,1,0,2,1.9304635761589404,0.0695364238410596,0.0695364238410596,141,60,580,514.9238410596026,288,0.346551724137931,0.5593060119480152,0.5,,0.5,1.0,1.5,0.5,0.5,,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0360205831903946,129.0,Miguel Snow,BP,,Right,1B,229.51183547670456
293,2,S2,PHI,PHI,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1.0,1.0,1,3,2,4,4,{2005},1,1,2,714.0,3,-0.3750000000000002,0.0388999999999999,-0.0214498432601881,0,0,PHI,2,1,4,1,1,0,3,1.9683908045977008,0.0316091954022988,0.0316091954022988,79,33,342,305.9454022988506,145,0.327485380116959,0.4739407714921714,0.5,1.0,0.6666666666666666,2.0,2.6666666666666665,1.5,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,1.0,0.0,0.6666666666666666,2.032116788321168,238.0,Charlie Bae Jr.,BC,,Right,2B,532.3416274136133
293,6,S6,PHI,PHI,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,1,2,2,1,1,{6005},1,0,0,995.0,3,-0.7265493278651175,-0.0407,-0.0627453702206991,0,0,PHI,2,1,1,0,0,0,2,2.0,0.0836120401337792,0.0,156,54,580,518.8929765886287,305,0.3620689655172414,0.5877898020612444,0.5,,0.5,0.5,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,inf,0.5,0.5,331.6666666666667,Charlie Bae,BC,,Left,2B,123.1596604868166
293,11,S11,PHI,PHI,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,1,5,5,1,1,"{11248, 11250, 11251}",3,1,0,1300.0,5,-1.724136576179628,-0.0528,-0.1453291108637533,0,0,PHI,4,1,1,0,1,0,5,4.945422535211268,0.0545774647887323,0.0545774647887323,160,2,554,544.669014084507,350,0.2924187725631769,0.6425920897818808,0.2,0.0,0.2,0.2,0.4,0.0,0.25,,0.0,0.2,0.0,0.3333333333333333,0.3333333333333333,1.0,0.2,0.2022071911712353,260.0,Magdalena Bae,BC,,Left,C,-0.1375121413094593
295,6,S6,LAD,LAD,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,3,3,1,1,{6001},1,0,0,806.0,3,-0.4671717171717172,-0.0205,-0.0368076091513591,0,0,LAD,1,1,1,0,0,0,3,3.0,0.0836120401337792,0.0,156,54,580,518.8929765886287,305,0.3620689655172414,0.5877898020612444,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,,0.0,0.0,0.0,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,268.6666666666667,Jocko Jones,BN,,Right,2B,48.77310699121104
295,8,S8,LAD,LAD,3,0,2,0,1,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0.0,1.0,5,10,9,16,17,"{8009, 8011, 8005}",3,4,5,1375.0,10,5.7421338398373045,0.4223999999999999,0.6243646743156964,0,0,LAD,4,5,16,1,2,0,10,8.831960461285009,0.0840197693574958,0.1680395387149917,170,43,572,519.1779242174629,326,0.3723776223776224,0.627915758343091,0.5555555555555556,0.0,0.6,1.7777777777777777,2.3777777777777778,1.222222222222222,0.3333333333333333,,0.3,0.0,0.1,0.25,0.75,0.3333333333333333,0.6,1.8116023130013057,137.5,Jocko Jones,BN,,Right,2B,349.6371680393227
296,2,S2,BOS,BOS,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0,2,2,0,0,{2003},1,0,0,342.0,2,-0.4026292335115864,-0.1113,-0.0322378449812526,0,0,BOS,1,0,0,0,2,0,2,1.9367816091954024,0.0316091954022988,0.0632183908045977,79,33,342,305.9454022988506,145,0.327485380116959,0.4739407714921714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,171.0,Chuck McCluster,BP,,Right,3B,-100.0
298,6,S6,PHI,PHI,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0,3,3,0,0,{6005},1,0,0,982.0,3,-1.4569966583124478,-0.0596999999999999,-0.1357901032654322,0,0,PHI,2,0,0,0,0,0,3,3.0,0.0836120401337792,0.0,156,54,580,518.8929765886287,305,0.3620689655172414,0.5877898020612444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0,1.0,0.0,inf,0.0,0.0,327.3333333333333,Jeff Dingerhitter,HK,,Left,SS,-100.0
298,7,S7,PHI,PHI,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0,2,2,0,0,{7001},1,0,0,686.0,2,-0.3895367000138038,-0.0478,-0.0315000721858808,0,0,PHI,1,0,0,0,0,0,2,2.0,0.0695364238410596,0.0,141,60,580,514.9238410596026,288,0.346551724137931,0.5593060119480152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,343.0,Jeff Dingerhitter,HK,,Left,SS,-100.0
298,9,S9,PHI,PHI,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0,1,1,0,0,{9001},1,0,0,394.0,1,-0.4107744107744108,-0.0158,-0.0373841120543747,0,0,PHI,1,0,0,0,0,0,1,1.0,0.0372340425531914,0.0,137,51,539,485.0212765957447,254,0.3487940630797773,0.5236883663800667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,394.0,Jeff Dingerhitter,HK,BB-B,Left,SS,-100.0
298,10,S10,PHI,PHI,0,0,1,0,1,0,1,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,4.0,1,7,6,2,3,"{10249, 10251, 10247}",3,1,2,1850.0,7,0.3622109158666065,0.0331999999999999,0.0603304235856599,0,0,PHI,4,1,2,0,2,0,7,6.9054290718038525,0.0472854640980735,0.0945709281961471,117,5,541,529.5218914185639,233,0.2255083179297597,0.4400195795036993,0.1666666666666666,0.25,0.2857142857142857,0.3333333333333333,0.6190476190476191,0.1666666666666666,0.25,,0.0,0.2857142857142857,0.1428571428571428,0.3333333333333333,0.3333333333333333,1.0,0.1428571428571428,0.2896271874207456,264.2857142857143,Jeff Dingerhitter,HK,,Left,SS,29.17037793380226
298,11,S11,PHI,PHI,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,0,4,3,0,1,"{11248, 11250, 11251}",3,1,0,1054.0,4,-1.1312421520332272,-0.0077,-0.0914565777999551,0,0,PHI,4,0,0,0,1,0,4,3.945422535211268,0.0545774647887323,0.0545774647887323,160,2,554,544.669014084507,350,0.2924187725631769,0.6425920897818808,0.0,0.0,0.25,0.0,0.25,0.0,0.0,,0.0,0.5,0.25,1.0,0.0,inf,0.0,0.0,263.5,Jeff Dingerhitter,HK,,Left,SS,-100.0
300,1,S1,PHI,PHI,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,3,3,2,2,{1001},1,0,0,670.0,3,-0.0833333333333332,0.0218,0.0020921985815602,0,0,PHI,1,1,2,0,1,0,3,2.9574468085106385,0.0425531914893617,0.0425531914893617,12,4,47,42.53191489361702,22,0.3404255319148936,0.5172586293146574,0.3333333333333333,,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,,0.0,0.0,0.0,0.0,0.5,0.0,0.3333333333333333,0.6762589928057554,223.3333333333333,Conrad Love,BN,,Left,CF,128.65571179420095
300,2,S2,PHI,PHI,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,2,0,0,{2001},1,0,0,488.0,2,-0.5940398381574853,-0.0564999999999999,-0.0513789054458425,0,0,PHI,1,0,0,0,2,0,2,1.9367816091954024,0.0316091954022988,0.0632183908045977,79,33,342,305.9454022988506,145,0.327485380116959,0.4739407714921714,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,244.0,Conrad Love,BN,,Left,CF,-100.0
301,6,S6,PHI,PHI,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,2,2,1,1,{6005},1,0,0,256.0,2,-0.0723684210526315,-0.0219,-0.0006304670613881,0,0,PHI,2,1,1,0,1,0,2,1.9163879598662208,0.0836120401337792,0.0836120401337792,156,54,580,518.8929765886287,305,0.3620689655172414,0.5877898020612444,0.5,,0.5,0.5,1.0,0.0,0.5,,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5218150087260035,128.0,Joe Pidgeon,WC,,Right,CF,126.87102272030604
301,7,S7,PHI,PHI,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3,3,0,0,{7001},1,0,0,913.0,3,-1.4854963204089988,-0.1043,-0.1373692353176505,0,0,PHI,1,0,0,0,2,0,3,2.8609271523178808,0.0695364238410596,0.1390728476821192,141,60,580,514.9238410596026,288,0.346551724137931,0.5593060119480152,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.5,0.0,0.0,304.3333333333333,Joe Pidgeon,WC,,Right,CF,-100.0
301,9,S9,CLE,CLE,0,0,0,1,1,0,1,2,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0.0,1.0,1,6,5,1,4,"{9003, 9007}",2,1,0,2018.0,8,-0.1942353079977939,-0.01,0.010123101384751,0,0,CLE,2,1,1,1,1,0,6,4.962765957446808,0.0372340425531914,0.0372340425531914,137,51,539,485.0212765957447,254,0.3487940630797773,0.5236883663800667,0.2,0.0,0.3333333333333333,0.2,0.5333333333333333,0.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.1666666666666666,0.5,0.5,1.0,0.3333333333333333,0.2015005359056806,252.25,Joe Pidgeon,WC,WC-S,Right,CF,34.04455980766652
302,2,S2,PHI,PHI,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,1,3,2,3,4,{2005},1,1,0,583.0,3,1.745370370370371,0.0986,0.186574654591896,0,0,PHI,2,1,3,1,0,0,3,2.0,0.0316091954022988,0.0,79,33,342,305.9454022988506,145,0.327485380116959,0.4739407714921714,0.5,0.0,0.6666666666666666,1.5,2.1666666666666665,1.0,0.5,,0.0,0.0,0.3333333333333333,1.0,0.0,inf,0.6666666666666666,1.5,194.3333333333333,Jackson Takegi,BC,,Right,RF,420.06667232886025
